label,text
benign,RE: Leander is amf willing to put up the additional earnest money and acknowledge june th as the day they were supposed to close or do they believe they are honoring the contract by closing on july th of course i would prefer to close as soon as possible i received the fax from the stagecoach i am willing to pay any small expenses like the phone bill incurred prior to april th what is the status of the release and the utility transfer phillip original message from jeff smith jsmithaustintxcomenron mailtoimceanotesjeffsmithcjsmithaustintxecomeenronenroncom sent tuesday june am to allen phillip k subject leander the buyer wants to close on july or th according to the contract they must close one month after all requirements have been met or put up an additional in nonrefundable earnest money the zoning was approved on may however the official zoning designation has not been done yet and may not be approved until around the st of aug give me a call when you get back jeff smith the smith company bee cave road suite d austin texas fax mobile
benign,"Important Information from PricewaterhouseCoopers IAS-Harpreet
  Arora please respond to assigneesupportthis is the first of the two messages dear harpreet we are pleased to inform you that you are eligible for pricewaterhousecoopers tax preparation services this year you will be able to provide us with your tax data information completely online the site can be found at wwwassigneecom assigneecom is a secure site that uses advanced browser features and requires that you use either internet explorer or a higher version or netscape navigator javascript cookies and ssl must be installed and enabled your user name for accessing the site is harryaroraenroncom for added security your unique password will be sent to you separately if you have any questions please do not reply to this email directly please contact the support center toll free on if calling from the united states and canada if calling from the netherlands if calling from france and if calling from countries other than above please call fax email assigneesupportuspwcglobalcom alternatively you can contact your local pwc representatives tax contact enron houston email only enronhoustoniasuspwcglobalcom"
benign,"FW: You Own MSFT, Consider Other Software Opportunities tip pohl ubs paine webber original message from brophy michael sent tuesday march pm to gearty michael c sunshine jeremy d subject you own msft consider other software opportunities our firms global investment strategy team currently recommends a over weight position in technology within this sector we are bullish on the software stocks you currently own msft strong buy target consider other software opportunities software stocks may be well positioned for an economic recovery the stimulus package signed by president bush as it pertains to software purchases will be incrementally positive for the group as it provides for accelerated expensing for tax purposes the bill may jump start some software purchases over the next quarters to assure implementations are completed before the window closes on with an economic recovery appearing underway evidenced by higher productivity gains increased gdp and manufacturing data lower unemployment and an increase in payrolls companies may begin to deploy it budgets as a firm we are overweight the technology sector and we are overweight the software sector our favorite software stocks include siebel sebl sb target bea systems beas sb target and sap sap sb target siebel is our best large cap software idea for and we view it as a core holding its well positioned to expand its leadership position in the crm software sector customer relationship management which is the fastest growing area of software the crm market can grow over the next few years driven by new opportunities in retail financial services health insurance travel manufacturing and government siebel has the strongest management team in the sector and from a general execution standpoint the company is the leader of the pack focused on product development and sales force execution it also has a strong balance sheet with billion in cash price target is based on estimates of a pe to growth peg ratio discounted at technically siebel support is bc bd and resistance is and bea systems is another core holding in the software sector and is a leading application infrastructure software company we believe its a stock to own for the next years and is a name that will play out over the next few years not just the next few quarters bea is the fastest software company to reach billion in annual revenue it has been named in execution year after year by gartner group it has customers and partners beas weblogic enterprise platform simplifies the flow of information decreases the cost of managing applications and makes an enterprise more agile and productive we remain impressed with beas technical direction and believe they will be the one to beat in the application server market our target is based on x our cy estimate of discounted at technically support is bd and with resistance levels of bc and a software company that drives global productivity growth is sap sap sbuy target and its ubsws top european software pick in an overweight sector in a tough business environment ceos around the world are looking for ways to make their business more efficient and profitable there are companies globally and of the fortune looking to sap which provides them with an integrated solution of erpenterprise resource planning crm and scm supply chain management software to help them drive their business productivity a bn upgrade cycle is expected to drive earnings as of saps customer base is still on their old r software platform we expect a strong upgrade cycle in saps customer base to their new mysapcom software platform to coincide with economic recovery ubsw forecasts eps growth in driven by the upgrade cycle only the strong survive in sap increased its customer base by to customers globally taking advantage of weak competitors sap has easy comps as numbers look very achievable we expect market to look through to where ubsw estimates eps growth driven by saps customers upgrading to their new software platform sap trades at a discount to its closest competitor siebel trading at x pe sap is at x pe and x the target price assumes x eps technically speaking sap looks good and has been forming a cup and handle bottom formation for the past quarters giving support at the level buy before the break out level on a breakout above this levels look for an initial move to low s and a secondary move to the mid s options strategy buy call june notice regarding entry of orders and instructions please do not transmit orders andor instructions regarding your ubspainewebber accounts by email orders andor instructions transmitted by email will not be accepted by ubspainewebber and ubspainewebber will not be responsible for carrying out such orders andor instructions notice regarding confirmation please be advised that this email is not an official transaction confirmation the only official confirmation of a transaction will be sent to you via regular mail notice regarding privacy and confidentiality ubspainewebber reserves the right to monitor and review the content of all email communications sent andor received by its employees"
benign, john bank of montreal would like to take enron up on the offer you made this afternoon to help balance our short swap exposure with your organization and replace it with a third party enron may have offsetting transactions with per our conversation to offset the contracts that we are short to enron our position would allow us to accommodate the following transactions buying five and a half contracts a day december z natural gas last day swaps from enron and selling to a third party buying sixteen and a half contracts a day january through december fz natural gas last day swaps from enron and selling to a third party buying four contracts a day april through october jv natural gas last day swaps from enron and selling to a third party buying two contracts a day january through december fz natural gas last day swaps from enron and selling to a third party if you find an appropriate offsetting positions please contact me at thank you david deveny bank of montreal commodity derivatives group font size this email and any attachments may contain confidential and privileged information if you are not the intended recipient please notify the sender immediately by return email delete this email and destroy any copies any dissemination or use of this information by a person other than the intended recipient is unauthorized and may be illegal unless otherwise stated opinions expressed in this email are those of the author and are not endorsed by the authors employerfont
benign,RE: he just rescheduled to wednesday how about dinner on wednesday after that from john j lavoratoenronenronxgate on am to john arnoldhouectect cc subject re your buddy beau invited me how about prior to that or after that on tuesday original message from arnold john sent sunday february pm to lavorato john subject re not really already have plans on thursday are you going to the nymex candidate cocktail hour tuesday from john j lavoratoenronenronxgate on pm to john arnoldhouectect cc subject re oh god is there an agenda would dinner thursday work instead original message from arnold john sent sun pm to lavorato john cc subject
benign,November Baseload Transactions for Enron West Desk as of 10/25/2001 please be advised that this information is confidential and proprietary we ask that this confidential information be treated as such in accordance with applicable laws and regulations governing disclosure of confidential information by gas marketers such as enron
benign, fran what is your phone number bob
benign,RE: crude buying huh original message from fraser jennifer sent thursday september am to arnold john subject re crude buying how does nymex work original message from arnold john sent thursday september am to fraser jennifer subject re crude buying all i hear is that all the funds are going to get squeezed as soon as the nymex opens fuck i dont know but im not going get long crude hoping to squeeze the funds lost that game too many times original message from fraser jennifer sent thursday september am to arnold john subject crude buying nice movestats will be very very bullishespecially padd i and iiexpect big draws jf
benign,information from iso i would categorize things in the following manner day ahead markets we want bid information eg ancillary service markets transmission markets generation adjustment bids load adjustment bids import adjustment bids export adjustment bids initial preferred schedules final schedules hour ahead markets we want the same thing real time market we want bid information beep dispatch instructions after the fact we want actual meter information to get actual unit by unit production and load zone consumption per bob badeer we want to see transmission information broken down between new firm use and existing transmission contracts we need adjustment bids day ahead schedules hour ahead schedules real time adjustments actual flows and transmission availability by category of ownership etcs nfu we want this for all transmission lines unit outage information planned outages and forced outages rmr calls forwarded by tim beldenhouect on am from robert badeer on pm to jeff dasovichsfoeesees cc tim beldenhouectect jeff richterhouectect subject information from iso jeff tim told me to put together a list of inormation we would want from the iso as a general rule we want all information released here are some of the highlights etc schedules on each transmission line both da and ha we want to see the etc schedules at the same time they are submitted to the iso on the following paths a path b path c nw d nw e az f az g lc actual flows on each path real time flows how many mws get cut on each path da ie how many mws are adjustment bid out of the stack intrazonal cong a what paths have intrazonal cong b how many mws flow how many get cut on a daha basis beep stack all load and generation bids da by sc real time production from each plant
benign,Re: none fromjohn j lavoratoenronenronxgate on am tophillip k allenhouectect john arnoldhouectect harry aroraenr onenronxgate berney c aucoinhouectect edward d baughmanenronenronxg ate tim beldenenronenronxgate christopher f calgerenronenronxgate de rek daviescalectect mark dana davishouectect joseph deffnerenrone nronxgate paul devriestorectect w david duranhouectect chris h fos terenronenronxgate chris gaskillenronenronxgate doug gilbertsmithco rpenronenron rogers herndonhouectect ben jacobyhouectect scott j oseyenronenronxgate kyle kitagawacalectect fred lagrastaenronenron xgate john j lavoratoenronenronxgate eric ledaincalectect laura luc ecorpenronenron thomas a martinenronenronxgate jonathan mckaycalec tect ed mcmichaelhouectect don millerenronenronxgate michael l mil lerenronenronxgate rob milnthorpcalectect jean mrhaenronenronxgate scott nealhouectect david parquetsfectect kevin m prestohouect ect brian redmondenronenronxgate hunter s shivelyenronenronxgate fle tcher j sturmhouectect swerzbin mike mikeswerzbinenroncomsmtp enronxgate c john thompsonenronenronxgate carl tricolicorpenronenro n barry tycholiznaenronenron frank w vickersnaenronenron lloyd wil lhouectect greg wolfeenronenronxgate max yzaguirrenaenronenron j ohn zufferlicalectect cc subject i asked everyone for their aa needs and received very little feedback pl ease respond promptly thanks john
benign,Broker Quotes - PLEASE READ john and dutch this email is sent to discuss what is needed with respect to nymex quotes from the broker market simply put we need quotes on every forward term for which we currently have positions it seems that the best way to obtain relevant information would be to ask for the following annual quotes a quote for a quote for etc seasonal quotes winter summer etc in short try to obtain pricing to match any positions which we currently have in the books i know that this will be difficult to accomplish but please do what you can we need these quotes for every day starting with nov through today we will continue to need daily updates for the immediate future also i am aware that our current position doesnt give us much stroke to ask for a lot of pricing data however this information is critical as it will be needed for calculation of termination values please do whatever you can to obtain as much data as possible additionally we need to get quotes from as many different brokers as possible to help verify pricing please let me know if the brokers are not accomodating your requests we may need to ask john or louise to place calls into the brokers to move this process along if you have any questions or comments you can normally find me in the war room next to louises office if im not there please call me at or at ext thanks jay
benign,FW: Badge Access when you get here on monday morning come to the th floor reception of the new building if your badge is not there then i will come and pick you up when you get here and bring you up your badge will be ready monday for sure whether it be morning or afternoon i am not sure of ina original message from curless amanda sent thursday march pm to rangel ina subject re badge access ina we can most likely have this by monday morning and he can pick this up at the th floor reception if he has any problems he can call me thanks mandy original message from rangel ina sent thursday march pm to curless amanda subject re badge access file badge access formdoc i filled out all of the information that i had on him will he be able to have his badge by monday morning and where will he go to pick it up ina original message from curless amanda sent thursday march pm to rangel ina subject badge access file badge access formdoc ina pleae fill out and return to me at ecs you can email this to me if this is easier thanks mandy
benign,FW: Enron Center Garage original message from hamilton deshonda on behalf of parking transportation sent monday august am to allen phillip k angelos megan apollo beth aucoin berney c baker donna bass eric becton pam blaylock jr samuel bleshman wilma burchfield richard burns jennifer camarillo juan campos anthony celedon adriana cheng john cichosz stuart daugherty shari davis tammie cathy de la torreenronenronxgate mailtotorreenronenronxgate determeyer peggy dutton cassandra s dziadek keith elledge susan eller erik eubank marshall frenzel delores y harmon kenneth m hearn iii ed b heinrich brian henderson tosha herndon rogers hodge jeffrey t subject enron center garage the enron center garage has opened employees who work for business units that are scheduled to move to the new building and are currently parking in an enron contract garage you are being offered a parking space in the new enron center garage this is the only offer you will receive during the initial migration to the new garage spaces will be filled on a first come first served basis the cost for the new garage will be the same as allen center garage which is currently per month less the company subsidy leaving a monthly employee cost of if you choose not to accept this offer at this time you may add your name to the enron center garage waiting list at a later day and offers will be made as spaces become available the sky ring that connects the garage and both buildings will not be opened until summer all initial parkers will have to use the street level entrance to enron center north until sky ring access is available garage stairways next to the elevator lobbies at each floor may be used as an exit in the event of elevator trouble if you are interested in accepting this offer please reply via email to parking and transportation as soon as you reach a decision following your email arrangements will be made for you to turn in your old parking card and receive a parking transponder along with a an information packet for the new garage the parking and transportation desk may be reached via email at parking and transportationcorpenron or with any questions
benign,Re: Cal PX Files for Rehearing on CPUC Decision-alternate exchanges mona what is your phone bob badeer
benign,Increasing EOL liquidity in West Basis i would like to set up a brief meeting in the afternoon this week or next to discuss increasing the liquidity in west basis on eol it would be helpful for our desk to sit down with john arnold and john lavorato to openly discuss the importance of continuing to increase liquidity on eol i would also like to put to rest the notion that increasing liquidity leads to negative pl and that a traders support of eol liquidity will go unrecognized at year end prc please email me with a response of when we could set up such a meeting sincerely mike grigsby
benign,A hard act to follow: the future for energy without Enron updated dec imagea hard act to follow the future for ene rgy without enron the energy industry is beginning to imagine its future w ithout the swashbuckling enron the future of which could now rest with ban kruptcy courts on both sides of the atlantic imagefight over hydro project could become war outcome could set precedent for other relicensing envir onmental issues may be deciding factor imageshedding light on power prices eu study shows e nd of price transparency denmark residential customers pay more vat impac ts prices imagea scifi twist in clean coal research bioprocessing cleans impurities scien tists create coaladapted microbes psi energy asks ind regulators to approve plant transfer imagefu ll story arkansas psc recommends state delay or scrap competition imag efull story delta petroleum acquires private piper petroleum imagefu ll story chavez expects modest oil price recovery in imagefull s tory missouri psc grants mge variance on disconnections imagefull sto ry ferc backs texas coop in passthrough dispute imagefull story brazil makes minor changes in new fuel market rules imagefull story with pipelease plan scg eyes georgia south carolina imagefull story aga storage stocks drop bcf to tcf full imagefull story aes settles tariff with brazil in industrywide accord imagefull stor y imageto view all of todays executive news headlines imageclick here copyright platts all rights res erved market brief thursday december stocks close change chang e djia dj util nasdaq sp market vols close change cha nge amex nasdaq nyse commodities close change chan ge crude oil feb heating oil jan nat gas henry propane jan palo verde jan cob jan pjm jan dollar us close change change australia canada germany dmark euro japan en mexico np uk pound foreign indices close chang e change arg merval austr all ord braz bovespa can tse ge rmany dax hk hangseng japan nikk ei mexico ipc uk ftse source yahoo tradingdaycom and nymexco m bugblackgif market briefsxls
benign,"GS Daily RV comment, Thurs 22nd Nov 01. comments eur swaps flows generally light with a continuation of the front end receiving action from tues pm in both yy and yr albeit in smaller size into the dramatic sell off swap spreads broadly tighter led by the front end with yr bps yr bps tighter curve flattening on the sell off s bps flatter in swaps heading for bps flatter in cash the slack taken up by the extra narrowing in send swap spreads s bps flatter in line with cash curve flattening to leave yr spreads broadly unch yr underperforming curve badly with s fly around bps here there are a few offside posns at these lvls who could well get blown out if we push much further the market appears to have little appettite for risk at the moment as dealers appear to have been burnt over the larger more prolonged selloff than expected price action and liquidity is very poor so far today no sign of tresor in the last day or so despite higher yields eur bonds same situation in eur cash with the yr sector destroyed in the downmove with send somewhat anchored today we have new eurbn yr btan auction jan trading around bp over the btan of july in the grey market this is expensive on terms of historical benchmark premium equates to around even to s in swap spread terms around bps rich to july btan in swap psrrad terms we are pretty indifferent at these lvls are seeing limited domestic interest but can see it continuing to trade quite expensive at least in the short term due to the equivilent richness in the yr deliverable german sector and the scarcity of alternative bonds in the area we also have the oat reverse auction today with oat apr oct and apr will be bought back for a maximum of eurbn with the yr sector trashed even more than the yr it makes sense for the tresor to be prepared to pay up a little to buy back still comparatively cheap bonds but little sense for end clients to tender altho maybe worth waiting in the tail you might just get filled eur views financial markets have been keen to anticipate a recovery in global economic activity but in europe things still look bleak euroland q is coming in weaker than expected german gdp was in q compared with our forecast of with italy at and the netherlands at euroland gdp is unlikely to be better than we will have a more complete picture tomorrow with france our forecast is the october german ifo survey was very disappointing particularly the further marked decline in business expectations from in august to in september to in october this is one of the best leading indicators of euroland industrial activity and is one of the three components of the gs leading indicator another component the belgian manufacturing confidence index is out at pm today perhaps most worrying of all our european equity analysts report another deterioration in economic activity in both euroland and the uk in november see todays european daily comment for details with few exceptions our analysts report that economic conditions are still deteriorating or are stabilising at very low levels we are happy with our below consensus forecasts for gdp growth in of in euroland consensus and in the uk consensus we also continue to believe that interest rates will fall by bp in both euroland and the uk over the next months there is value in the front end of europe levels close to close ex basis swap curve gbpeureur convention today t yy yy e eur swap spreads y bobl narrower y jan bund narrower y jan bund narrower eur swap volatility m into yr higher y into yr unch y into y unch y into y unch y into y higher y into y higher yy swaptionx cap spread this material is for your private information and we are not soliciting any action based upon it this report is not to be construed as an offer to sell or the solicitation of an offer to buy any security in any jurisdiction where such an offer or solicitation would be illegal certain transactions including those involving futures options and high yield securities give rise to substantial risk and are not suitable for all investors the material is based upon information that we consider reliable but we do not represent that it is accurate or complete and it should not be relied upon as such opinions expressed are our current opinions as of the date appearing on this material only while we endeavor to update on a reasonable basis the information discussed in this material there may be regulatory compliance or other reasons that prevent us from doing so we and our affiliates officers directors and employees including persons involved in the preparation or issuance of this material may from time to time have long or short positions in and buy or sell the securities or derivatives including options thereof of companies mentioned herein no part of this material may be i copied photocopied or duplicated in any form by any means or ii redistributed without goldman sachs cos prior written consent"
benign,SDG&E Emergency Motion for Bilateral Authority-Draft Decision attached is a draft decision approving sdges emergency motion for authori ty to enter into bilateral contracts the decision directs to enter into bilateral agreements that will expire by it provides similar reasonableness guidance as provided to sce bilateral contracts must be within of actual annual procurement costs the draft decision rejects sdges request to allocate those contracts to residential and small commercial customers it rejects sdges request for an exemption from the affiliate rules which would have allowed sdge to enter into bilateral agreements with its trading affiliate without posting those transactions or providing an opportunity for a bid process because this decision adopts the same principles in the sce and pge decisions i give a low probability to changing the decision language however if folks would still like us to weigh in on an issue please let m e know asap thanks mona forwarded by mona l petrochkosfoees on pm daniel douglass douglassarterhaddencom on pm to jbarthropelectriccom mnelsonelectriccom rschlanertelectriccom brunogaillardenroncom kmagrudeenroncom mpetrochenroncom susanjmaraenroncom athomasnewenergycom jeffhansonphasercom anchaushelluscom andrewmaddenutilitycom benreyesutilitycom chriskingutilitycom davidbaylessutilityc om cc subject draft decision issued in sdge emergency motion alj cooke has issued the attached draft decision with regard to the august emergency motion filed by sdge to enter into bilateral power contracts sdge sought similar authority to that granted to edison and pge in d the draft decision would grant the motion but would impose certain conditions different from those requested by the utility the differences are summarized below background under the terms of the commissions d sdge is currently authorized to participate in the px forward markets for energy services subject to seasonal trading limits through the end of the last utility ra te freeze sdge is not proposing an increase to the limits approved in d and will treat its capacity purchases under those limits although it reserves the right to request expanded authority in the future the draft decision also notes that sdge proposes that costs associated with and gainslosses from these bilateral contracts should be attributed only to small commercial and residential customers it also notes that intervenors focused on four general areas of concern regarding the specifi c authority requested by sdge duration of contracts reasonableness standards request for exemption from affiliate rules and ratemaking duration of contracts sdge requested authority to enter into bilateral contracts that expire on or before december the alj notes that the commission recently instituted an investigation into the impact of the functioning of the wholesale electric market on retail rates in sdges service territory and that the oii will consider whether sdge should be removed from that defau lt provider role the alj states that the commission should not compromise future longterm solutions by affording sdge greater purchasing authority than is needed to address the current emergency situation for this reaso n we limit sdges authority to what we described in d as near term bilateral contracting authority that is contracts with delivery occurrin g on or before december reasonableness standards the draft decision suggests that the oii provides a forum to establish a common framework for all three utilities for determining the reasonablenes s of their bilateral purchases however in the interim it adopts the same reasonableness standard for nearterm contracts as it did for sce if th e average price of sdges bilateral transactions delivered or requiring delivery over the course of an annual period exceeds the average price of sdges corresponding portfolio of transactions delivered or requiring deliver over the same period by more than then the commission will initiate a reasonableness review reasonableness reviews to the extent needed will take place as part of sdges annual transition cost proceeding affiliate rules exemption sdges request to be exempted from the affiliate rules for any purchases from affiliates was denied ratemaking turn urged the commission to reject sdges request to limit the ratema king impacts of the bilateral contracts to its residential and small commercial customers saying that the potential risks and benefits should be spread among all customers the draft decision states that we do not believe it prudent to limit the cost exposure for these contracts solely to residenti al and small commercial customers this aspect of sdges motion is denie d transparency considerations the alj orders sdge to disclose all bilateral transactions to the energy division on a confidential basis in a monthly report the draft decision notes that wptf and arm argue that additional transparency of bilateral transactions is required compared to that proposed by sdge we adopt consistent disclosure standards for sdge bilateral contracts as that adopted in d for pge and sce this issue may be revisited on a going forward basis in i response time the normal response time has been shortened parties to the proceeding ma y file comments on the draft decision no later than noon on september i suggest that comments be filed agreeing with the thrust of the decision but strongly advocating that sdge be required to publicly post its transactions as it agreed to do in advice letter e with regard to sdges participation in the block forward market in addition we should consider whether to refight the issue of limiting the ratemaking impacts o f the bilateral contracts to sdges residential and small commercial customers comments or suggestions dan alj cooke draft decisiondoc
benign,FW: Intercompany trading contracts kay the financial trading database under lotus notes would be the definitive source regarding the intercompany master agreements let me know if you want be conduct such search susan original message from heard marie sent wednesday january pm to bailey susan subject fw intercompany trading contracts susan kay asked me to forward this to you marie original message from mann kay sent wednesday january pm to heard marie panus stephanie fitzgerald genia jones tana hill robin cc tweed sheila clark barton subject intercompany trading contracts ive been tasked with trying to get a handle on intercompany trading contracts what would be the most efficient way of coming up with a list thanks kay
benign,Re: moving on congrats thought you were headed to aig how long til you get to short natty again slafontaineglobalpcom on pm to slafontaineglobalpcom cc subject moving on i ve resigned from global today it is a difficult decision from the stand point that i have been very happy in the short time ive been here i wil still be in the energy business doing very much the same as i am doing now i felt that the oportunity which came up was the best thing for my career and family in the long term i look forward to speaking to all of you in the future and ill contact you as soon as i get set up in the next couple of weeks home phone home email oakleyaolcom regardssteve
benign, tim i know you looked into this before but we are still having issues with mike grigsbys access to the west power site he can view some parts of the website but cannot view the heatrate information under the testing tab does he have some sort of reduced access our it collin looked at mikes access but claimed that it must be on the portland end sorry to bother you with this again but can you help phillip
benign, jacques have you received the assignment letter from marcus kolb this letter makes it sound like the assumption is just between the kuos and success real estate dont they need something signed from southern pacific bank i certainly dont plan on signing any assignment documents before the release is signed and settled has their attorney contacted you with any revisions is the ball in their court phillip
benign, forwarded by phillip k allenhouect on pm from phillip k allen pm to markintelligencepresscom cc subject mark here is a spreadsheet detailing our september socal trades i did not distinguish between buys vs sells phillip
benign,Decline in euro area HICP inflation confirmed decline in euro area hicp inflation confirmed euro area headline hicp inflation october actual ubsw consensus previous euro area core hicp inflation october actual ubsw consensus previous bottom line euro area headline inflation decelerated as expected to in october from due to energy prices this is in line with consensus expectations and the flash estimate published by eurostat earlier in the month euro area core inflation cpi less all food and energy accelerated to in october from in september this was above initial consensus estimates of but probably widely expected following preliminary french and german national cpi data which indicated higher core inflation the rise in core inflation is clearly an issue for the ecb but we would expect them to play down the acceleration in core inflation and focus instead on the fall in headline inflation headline inflation was or below in economies in october up from in september the ecb expects headline inflation to decelerate sharply during early the recent declines in oil prices if sustained are likely to add to that sentiment we expect slower growth leading to lower pipeline inflation pressures along with base effects to generate firm expectations of a marked decline in inflation during this underpins our expectation of a further bp of policy rate cuts from the ecb in q
benign,Market update happy new year and best wishes energydoc
benign, gb denver
benign,Re: Untitled.exe Untitled.exe [22/23] cannot open this file please send in different format
benign,RE: crazy daythis day took a week off my life plans tonight original message from ward kim s sent thursday may pm to arnold john subject bad day
benign,TRV Notification:  (West VaR - 11/19/2001) the report named west var published as of is now available for viewing on the website
benign,RE: forwarded by phillip k allenhouect on pm jeff smith jsmithaustintxcom on am to phillipkallenenroncom cc subject re here is what you need to bring updated rent roll inventory of all personal property including window units copies of all leases we can make these available at the office a copy of the note and deed of trust any service maintenance and management agreements any environmental studies original message from phillipkallenenroncom mailtophillipkallenenroncom sent friday february am to jsmithaustintxcom subject re jeff here is the application from spb i guess they want to use the same form as a new loan application i have a call in to lee odonnell to try to find out if there is a shorter form what do i need to be providing to the buyer according to the contract i was planning on bringing a copy of the survey and a rentroll including deposits on monday please let me know this morning what else i should be putting together phillip forwarded by phillip k allenhouect on am odonnell lee spb lodonnellspbankcom on pm to phillipkallenenroncom phillipkallenenroncom cc subject re i was told that you were faxed the loan application i will send attachment for a backup also you will need to provide a current rent roll and operating history income expense call me if you need some help thanks lee odonnell original message from phillipkallenenroncom mailtophillipkallenenroncom sent thursday february am to lodonnellspbankcom subject lee my fax number is please fax me a loan application that i can pass on to the buyer phillip allen pallenenroncom see attached file copy of loan apptif see attached file copy of multifamily forms
benign,Block Forward Financial Deals sir for the month of august we will take of our open block forward position financial instead of physical we would like to make this change because we think the elimination of physical risk will benefit us commercially thus for bona fide commercial reasons we will go financial with of our open block forward position bob badeer manager west power trading enron north america
benign,Re: Maps stephane can you create an email list to distribute your reports everyday to the west desk or put them on a common drive we can do the same with our reports list should include phillip allen mike grigsby keith holst frank ermis steve south janie tholt tory kuykendall matt lenhart randy gay thanks phillip
benign,"money back on your trade-ins, and great hp lease deals if you wish to unsubscribe please click here if you received this email by error please reply to unsubscribethebbvoicecom get ahead in business quickly with hp technology life in the fast lane win a trip to skip barber racing school register to win two day passes to skip barber racing school plus for travel expenses when you save money and get down to business faster at our new products site special deals equal opportunity savings money back on hp and nonhp tradeins with the new hp tradein program youll get money back on your hp purchases when you trade in hp or even nonhp equipment enter as a guest member to quickly check your tradein values as good as it gets walkaway lease deals on color hp laserjets lease any color hp laserjet printer at a month rate and walk away penalty free in months with the purchase or lease of a nextgeneration color hp laserjet movin on up prime time for big savings on hp laserjet printers get rebates of up to or a free hp jornada color pocket pc when you purchase qualifying hp laserjet and color laserjet printers or trade in qualifying printers one size fits all great deals for all businesses big or small stop by hps new onestop pc notebook and server promotion site for big savings lease specials and free equipment with purchase the odds are in your favor get chances to win a digital camera youll get a chance to win one of ten hp photosmart cxi digital cameras when you subscribe to any one of hps free monthly enewsletters then if you tell your friends and colleagues about hp enewsletters youll get three additional sweepstakes entries for each one of them that subscribes for up to people if ten of your friends subscribe thats up to additional chances for you to win all offers are for a limited time only have certain restrictions and are subject to change without notice please see individual special offer websites for details you are receiving this message because you opted in to receive online promotions"
benign,Vol here is volatility analysis lets discuss paul
benign,"Reminder:  Portland Fundamental Analysis Strategy Meeting/NEW
 INFORMATION please note callin information has changed the callin information for the tuesday portland fundamental analysis strategy meeting is as follows date tuesday time pm pst dial in number participant code if you have any questions please contact kathy sheppard at thanks"
benign,Jackson National Life-- Quarterly Premium dan leonard wanted to let you guys know that the quarterly premium due on december rd for the jackson national life policy has gone out in todays mail the check for payment came out of the chase account styled susan c sciullo or dan a sciullo the chase account however was funded by four star regards susan s bailey senior legal specialist enron wholesale services legal department smith street suite a houston texas phone fax email susanbailey enroncom
benign,RE: 25% ACROSS THE BOARD REDUCTION IN ENE HEADCOUNT porsche boxster maybe the bmw one instead or they raffle a carhahahaha johnnyonly exempt group is egm crude and products which keeps hiring and hiring also dont you think it was about time there was one fundamentals group where all information was shared and disseminated to trading original message from arnold john sent monday october am to fraser jennifer subject re across the board reduction in ene headcount theyre giving away a porsche boxster or a cardboard boxcutter original message from fraser jennifer sent monday october am to arnold john subject re across the board reduction in ene headcount that means nothinguk is giving away boxter for new employees ans slicing at same time original message from arnold john sent monday october am to fraser jennifer subject re across the board reduction in ene headcount no way were still paying for new employee referrals original message from fraser jennifer sent monday october am to arnold john subject across the board reduction in ene headcount ya hearing anything on this george downcrude floor evacuated and brought back
benign, here is the name of an available options trader jeremy sorkin vp deutsche bank would fit enron culture but have had little contact with him professionally might be worth bringing him in tell me if you want me to call him
benign,"Fw: The most popular wines from recent samplers together in one
  case, schedule, another limited Italian original message from christophers wine warehouse to recipient list suppressed sent monday november pm subject the most popular wines from recent samplers together in one case schedule another limited italian good afternoon wine lovers over the past three weeks i have been monitoring the feedback from those of you who have purchased the weekly sampler cases and it appears that we have found some winners while all the wines have been wellreceived the ones below have gained a serious following in just three short weeks to give the rest of you a chance to see what all the buzz is about and to help the regulars restock their wine racks after the thanksgiving feast i have put together our most recent sampler as always it comes with a special price too the best from recent sampler cases together at last btls each finca flichman cabernet mendoza argentina full bodied concentrated fruit points finca flichman malbec mendoza argentina intense color maximum malbec expression points vina sardasol cabernet crianza how did they get so much flavor at this price points lenclave des papes cabernet surprising depth mature fruit components points chateau lacroix martelle minervois you may remember this my house red serious syrah points domaine capouilleres ventoux so full of blue fruits loves the spicy stuff points let me tell you this case is already a bargain at load up this week only if they last that long for just plus tax now most of you know that these cases disappear before the weeks end so pick up the phone and call us now with your card number and we will be happy to set as many of these aside as you would like dont miss out this is one heck of a great buy as for the schedule thursday november th topic unbelievable cabernet merlot values time pm champagne reception at pm we will be tasting through and discussing of the best values in my store price per person plus tax reservations are required please contact the store to reserve your seats friday november th wine bar at christophers for all of you who have visited over the past several weeks thank you for making this such a fabulous success if you have not yet visited the wine bar on friday here are some details we offer wines by the glass to include reds whites sparkling wines after dinner wines too our amazingly talented chef prepares new menu items each week in addition to the wines by the glass list you may choose any wine in the store to enjoy with your foods or friends best part retail prices for all wines not restaurant prices our wines by the glass range from to our chefs specials range from to no reservations are needed get here early for the best seats time pm friday nights location here at christophers you have got to check this out it is a blast saturday december st customer appreciation day this saturday from pm please be our guest for this free tasting we will be showcasing new wines from around the world california france italy spain will all be open for tasting no reservations are required super special discounts during the tasting all new wines never before seen at the bar get here early for best selection time pm here at christophers no charge bring some friends and have a great tasting how about something for the cellar or as an early gift for your own stocking falesco montiano from the master himself cotarella cases for the world bottles for us points from parker limited to bottles per customer each net well i guess ill head to the phones call us at your friend in wine christopher best wine store houston press times blvd rice village wwwchristopherswine com"
